property_id,borough,property_type,level,area_m2,rooms,bathrooms,parking_spots,elevator,balcony,property_condition,estimated_rehab_cost_pct,near_main_avenue,near_metro,price,zone_avg_price_m2,price_m2,relative_price_index,price_bucket,listing_date,sold_date,days_on_market,price_drop_count,final_discount_pct,status
346,Benito Juárez,apartment,2,91,4,4,0,0,1,renovated,0.003100173348335,1,1,4738895.685144547,45288.00886214745,52075.776759830194,1.1498800249387005,"(3000000.0, 5000000.0]",2025-03-29,2025-05-08,40,0,0.0355413315409793,sold
347,Miguel Hidalgo,apartment,4+,127,3,4,1,0,0,good,0.023458300284806,1,0,7347400.402029137,61962.61920303296,57853.54647267037,0.9336846507908522,"(5000000.0, 8000000.0]",2025-04-29,2025-05-18,19,0,0.0,sold
348,Miguel Hidalgo,apartment,2,117,2,1,1,1,1,poor,0.1810731779644619,1,1,7954156.97583888,59119.6320609982,67984.24765674256,1.1499436868382074,"(5000000.0, 8000000.0]",2025-05-07,2025-06-13,37,0,0.0006009016792226,sold
349,Miguel Hidalgo,apartment,2,55,2,2,1,1,1,renovated,0.0063382602763708,1,1,3114651.825824322,54934.92724740462,56630.03319680586,1.0308566158969714,"(3000000.0, 5000000.0]",2025-01-23,2025-01-30,7,0,0.0,sold
350,Álvaro Obregón,apartment,PB,71,3,2,0,0,0,good,0.0326587513624599,1,1,3082943.84683942,44010.55691758875,43421.74432168197,0.9866211055449864,"(3000000.0, 5000000.0]",2025-02-06,2025-02-26,20,0,0.0,sold
351,Benito Juárez,apartment,PB,130,3,4,2,0,0,renovated,0.0102305128161898,0,1,7614170.29754405,53795.587579292405,58570.54075033885,1.08876105617414,"(5000000.0, 8000000.0]",2025-05-03,2025-05-16,13,0,0.0,sold
352,Cuauhtémoc,apartment,PB,97,4,4,0,0,1,poor,0.1648851365652003,0,0,5033527.72717908,45879.430939108686,51892.0384245266,1.13105235532232,"(5000000.0, 8000000.0]",2025-05-08,2025-06-03,26,0,0.036383467802151,sold
353,Miguel Hidalgo,apartment,1,85,1,1,1,1,1,fair,0.0804133796670754,1,0,5074072.3722851975,62157.44533654669,59694.9690857082,0.9603832455226304,"(5000000.0, 8000000.0]",2025-06-17,2025-06-29,12,0,0.0,sold
354,Miguel Hidalgo,apartment,1,82,1,1,0,0,1,renovated,0.009540964503587,0,1,4997843.59435925,57486.8352556484,60949.31212633232,1.0602307790172485,"(3000000.0, 5000000.0]",2025-04-14,2025-05-22,38,0,0.0044654371758424,sold
355,Miguel Hidalgo,apartment,2,79,2,1,0,0,0,fair,0.0849642402245211,1,1,5602272.599659979,60659.1627641051,70914.84303367062,1.1690705872326068,"(5000000.0, 8000000.0]",2025-06-04,2025-07-04,30,0,0.0151746239281674,sold
356,Coyoacán,apartment,PB,94,1,2,2,0,0,renovated,0.0172375029803161,1,1,4160413.6845321194,43412.75525256675,44259.720048214025,1.0195095840086583,"(3000000.0, 5000000.0]",2025-02-27,2025-03-22,23,0,0.0,sold
357,Cuauhtémoc,apartment,1,131,2,2,1,1,1,renovated,0.0176499021013627,0,1,6004618.934279991,49685.938796659975,45836.785757862526,0.9225303348991728,"(5000000.0, 8000000.0]",2025-01-03,2025-01-10,7,0,0.0,sold
358,Álvaro Obregón,apartment,1,66,4,4,1,1,0,fair,0.0853097901313592,1,1,2576641.591694864,40354.11818175136,39040.02411658885,0.96743593654447,"(0.0, 3000000.0]",2025-01-15,2025-02-03,19,0,0.0,sold
359,Coyoacán,apartment,2,100,2,2,1,1,0,renovated,0.0060641638751934,0,1,4320312.655357526,47516.52187388133,43203.12655357525,0.9092232522457196,"(3000000.0, 5000000.0]",2025-01-16,2025-01-26,10,0,0.0,sold
360,Iztapalapa,apartment,2,102,4,4,1,1,0,fair,0.0741805645996925,1,1,3054567.4104358377,25518.67055039792,29946.739317998406,1.1735227060067768,"(3000000.0, 5000000.0]",2025-04-21,2025-05-20,29,0,0.0138443400065763,sold
361,Álvaro Obregón,apartment,PB,91,2,3,1,0,1,good,0.0420276217877917,0,0,3851707.359925458,46077.30717573595,42326.45450467536,0.9185965304622712,"(3000000.0, 5000000.0]",2025-06-20,2025-07-04,14,0,0.0,sold
362,Coyoacán,apartment,1,122,2,1,1,1,0,good,0.0465449888306919,1,0,8235763.86282055,56403.3858722329,67506.26117066025,1.1968476737119649,"(8000000.0, 20000000.0]",2025-03-30,2025-04-26,27,0,0.0373059240216991,sold
363,Cuauhtémoc,apartment,1,126,3,3,1,1,0,good,0.0313498203984182,1,0,5176636.163336766,49745.70584325551,41084.41399473624,0.8258886530666532,"(5000000.0, 8000000.0]",2025-05-23,2025-06-03,11,0,0.0,sold
364,Cuauhtémoc,apartment,1,126,2,1,0,1,0,good,0.0422683702621141,1,0,8387832.310632737,58389.64027379794,66570.09770343443,1.1401011787583737,"(8000000.0, 20000000.0]",2025-05-04,2025-06-03,30,0,0.0193673799329038,sold
365,Cuauhtémoc,apartment,1,95,4,4,1,1,0,poor,0.1475429903639472,1,1,4646981.861654957,43918.9356764214,48915.59854373639,1.1137701264923308,"(3000000.0, 5000000.0]",2025-02-08,2025-03-14,34,0,0.0211218979601519,sold
366,Coyoacán,apartment,PB,84,2,1,1,0,0,renovated,0.0098373564383441,0,0,3487968.9645958827,39578.64342096472,41523.44005471289,1.049137526343766,"(3000000.0, 5000000.0]",2025-06-10,2025-06-30,20,0,0.0,sold
367,Iztapalapa,apartment,PB,136,2,2,1,0,1,good,0.0578310598898538,1,1,3454033.5820759423,29602.69810777853,25397.3057505584,0.8579388830737997,"(3000000.0, 5000000.0]",2025-05-01,2025-05-13,12,0,0.0,sold
368,Cuauhtémoc,apartment,2,69,3,3,1,0,1,renovated,0.0062886821162281,1,0,4396501.809576869,53459.29775396404,63717.41753009956,1.1918865418574427,"(3000000.0, 5000000.0]",2025-06-28,2025-08-05,38,0,0.0251687677203316,sold
369,Benito Juárez,apartment,1,113,2,2,0,1,1,renovated,0.0100288294739582,0,1,7719424.606916963,58502.91807190682,68313.4920966103,1.167693755252433,"(5000000.0, 8000000.0]",2025-03-15,2025-04-16,32,1,0.0308489926116161,sold
370,Benito Juárez,apartment,2,121,3,3,0,1,1,good,0.0506462840633111,0,1,5469507.911701714,46025.18392189903,45202.54472480755,0.9821263246120336,"(5000000.0, 8000000.0]",2025-04-13,2025-04-30,17,0,0.0,sold
371,Miguel Hidalgo,apartment,3,125,3,3,2,0,1,renovated,0.0109726861038916,1,0,5771415.201420876,59594.292916717815,46171.321611367006,0.7747607925458697,"(5000000.0, 8000000.0]",2025-05-04,2025-05-18,14,0,0.0,sold
372,Álvaro Obregón,apartment,1,78,4,4,1,0,0,good,0.0478352629747393,0,1,4333831.208173706,46537.43276257816,55561.93856632956,1.1939192875075872,"(3000000.0, 5000000.0]",2025-06-16,2025-07-25,39,1,0.00224009235756,sold
373,Miguel Hidalgo,apartment,1,55,3,4,1,1,1,fair,0.1090200290098578,1,1,2808086.6679252,57571.033418548286,51056.12123500364,0.8868369769189227,"(0.0, 3000000.0]",2025-04-01,2025-04-14,13,0,0.0,sold
374,Miguel Hidalgo,apartment,PB,132,2,3,0,0,0,poor,0.1631584329117509,0,1,8097594.606814605,60800.45049546925,61345.41368798944,1.0089631439911912,"(8000000.0, 20000000.0]",2025-02-17,2025-03-30,41,1,0.034264493448997,sold
375,Benito Juárez,apartment,PB,119,2,1,2,0,0,good,0.0555100609868675,1,0,6143559.184667571,50403.08107606394,51626.54777031573,1.0242736489145463,"(5000000.0, 8000000.0]",2025-06-27,2025-07-15,18,0,0.0,sold
376,Álvaro Obregón,apartment,PB,100,2,2,1,0,1,good,0.0293027229702731,1,0,3581762.6709664064,42565.2006548007,35817.626709664066,0.8414767499897687,"(3000000.0, 5000000.0]",2025-02-20,2025-03-05,13,0,0.0,sold
377,Cuauhtémoc,apartment,3,85,2,2,0,0,0,renovated,0.0188808255656185,0,0,5190522.555502023,53253.628471546,61064.97124120026,1.146681888048773,"(5000000.0, 8000000.0]",2025-06-07,2025-07-21,44,0,0.0205030486369684,sold
378,Cuauhtémoc,apartment,2,76,3,3,1,0,1,poor,0.1376082633031716,0,1,3903545.3566633537,46579.17447075564,51362.43890346518,1.1026910521076898,"(3000000.0, 5000000.0]",2025-06-17,2025-07-14,27,0,0.0077819187879964,sold
379,Iztapalapa,apartment,2,129,2,3,1,0,0,poor,0.1602785534046495,0,1,4108109.7008351497,32325.603683218225,31845.811634381007,0.9851575223918771,"(3000000.0, 5000000.0]",2025-03-21,2025-05-06,46,0,0.0037895565911737,sold
380,Cuauhtémoc,apartment,PB,87,2,2,0,0,1,good,0.0475855407863562,1,1,3997255.5977788623,52393.59203048168,45945.46664113635,0.8769291216835464,"(3000000.0, 5000000.0]",2025-02-23,2025-03-11,16,0,0.0,sold
381,Iztapalapa,apartment,2,113,3,4,0,0,0,good,0.0272723386266779,1,1,4457325.230302596,38801.92978169759,39445.35602037696,1.0165823257322335,"(3000000.0, 5000000.0]",2025-03-10,2025-03-21,11,0,0.0,sold
382,Coyoacán,apartment,PB,82,2,2,1,0,1,fair,0.0,1,0,3970448.1123692337,49359.81815934761,48420.09893133212,0.9809618579837184,"(3000000.0, 5000000.0]",2025-01-29,2025-02-13,15,0,0.0,sold
383,Benito Juárez,apartment,2,58,2,2,2,1,0,renovated,0.0099448169576128,1,0,2725748.73819543,49281.5943537848,46995.66789992121,0.9536150060922688,"(0.0, 3000000.0]",2025-03-02,2025-03-15,13,0,0.0,sold
384,Iztapalapa,apartment,PB,73,4,4,1,0,1,renovated,0.0067232051548903,1,1,2691049.837475644,30631.48860921981,36863.696403775946,1.2034575555260574,"(0.0, 3000000.0]",2025-02-21,2025-03-10,17,0,0.0,sold
385,Miguel Hidalgo,apartment,1,131,2,2,0,1,1,good,0.0243742361243791,1,1,6873560.159267417,60663.36665793932,52469.92487990395,0.864935920483354,"(5000000.0, 8000000.0]",2025-05-26,2025-06-13,18,0,0.0,sold
386,Álvaro Obregón,apartment,1,61,3,4,2,1,0,good,0.0553493355532554,1,0,2177095.77280498,38255.611305763385,35690.09463614721,0.9329375068898804,"(0.0, 3000000.0]",2025-06-22,2025-07-04,12,0,0.0,sold
387,Miguel Hidalgo,apartment,1,96,2,2,0,1,1,good,0.0456193317256884,0,1,6609278.97558054,65668.75154546722,68846.65599563062,1.0483929475644609,"(5000000.0, 8000000.0]",2025-06-16,2025-07-21,35,1,0.0280517336835353,sold
388,Coyoacán,apartment,PB,126,2,2,0,0,1,good,0.0531857522141171,0,0,5113615.081921172,41192.9287305866,40584.24668191407,0.985223627757728,"(5000000.0, 8000000.0]",2025-06-14,2025-07-22,38,0,0.0185941912325308,sold
389,Álvaro Obregón,apartment,2,58,3,4,1,1,1,poor,0.1255156590601785,1,1,3346692.409391348,46710.99673639727,57701.59326536807,1.2352892744077737,"(3000000.0, 5000000.0]",2025-03-09,2025-04-06,28,1,0.0003341881668855,sold
390,Cuauhtémoc,apartment,1,97,4,4,1,0,1,poor,0.193067901152839,1,0,5197764.067229535,50560.05794750246,53585.196569376654,1.0598325782184677,"(5000000.0, 8000000.0]",2025-03-24,2025-05-02,39,1,0.0047022899648374,sold
391,Iztapalapa,apartment,2,87,4,4,2,1,1,renovated,0.0127708745480382,0,1,2721133.493931725,29444.334655254897,31277.39648197385,1.0622551620942065,"(0.0, 3000000.0]",2025-01-03,2025-01-15,12,0,0.0,sold
392,Cuauhtémoc,apartment,1,87,3,3,2,1,0,renovated,0.0065324381149601,1,0,4150101.425342636,51092.15243266498,47702.31523382341,0.9336524879567544,"(3000000.0, 5000000.0]",2025-02-23,2025-03-10,15,0,0.0,sold
393,Miguel Hidalgo,apartment,1,109,2,1,1,1,1,fair,0.1087390399628471,0,0,5123306.32388093,50565.33172091277,47002.81031083423,0.9295461675255824,"(5000000.0, 8000000.0]",2025-01-07,2025-02-16,40,0,0.0256911265402846,sold
394,Álvaro Obregón,apartment,2,123,3,3,1,1,0,good,0.0407051931359186,1,1,6110500.567084726,49386.52877353807,49678.86639906281,1.0059193798953812,"(5000000.0, 8000000.0]",2025-06-12,2025-06-29,17,0,0.0,sold
395,Cuauhtémoc,apartment,2,129,2,2,1,0,1,good,0.0559024877381263,1,0,6328623.059443396,50720.284150783926,49059.09348405733,0.9672480015729384,"(5000000.0, 8000000.0]",2025-03-19,2025-03-31,12,0,0.0,sold
396,Cuauhtémoc,apartment,PB,68,3,3,1,0,0,good,0.0432746106601883,0,0,3664431.842204295,51182.001932454,53888.70356182787,1.0528838561833895,"(3000000.0, 5000000.0]",2025-04-19,2025-04-30,11,0,0.0,sold
397,Álvaro Obregón,apartment,4+,73,2,1,1,1,1,poor,0.1379645315864131,1,1,3413581.1330036777,45121.40317051696,46761.385383612025,1.0363459932063164,"(3000000.0, 5000000.0]",2025-03-31,2025-04-15,15,0,0.0,sold
398,Cuauhtémoc,apartment,PB,73,3,2,1,0,0,good,0.0321056136254725,1,1,4179459.21576111,54131.103010233695,57252.86596933028,1.0576704110113255,"(3000000.0, 5000000.0]",2025-02-07,2025-02-18,11,0,0.0,sold
399,Benito Juárez,apartment,PB,115,3,3,0,0,1,good,0.0536160132595736,0,1,7473238.639894436,59816.00231081885,64984.68382516901,1.086409678257875,"(5000000.0, 8000000.0]",2025-01-22,2025-02-04,13,0,0.0,sold
400,Benito Juárez,apartment,1,83,2,2,0,1,1,renovated,0.0097843249737618,1,0,3854404.7034087502,43364.52890679147,46438.61088444277,1.070889320261239,"(3000000.0, 5000000.0]",2025-05-27,2025-06-29,33,0,0.0232569957947634,sold
401,Álvaro Obregón,apartment,3,57,4,4,0,0,0,good,0.035249198110995,1,1,2062250.6320502355,43693.02049072111,36179.83565000413,0.8280461099659494,"(0.0, 3000000.0]",2025-06-04,2025-06-19,15,0,0.0,sold
402,Cuauhtémoc,apartment,1,80,2,1,0,1,0,fair,0.0812654395192431,1,1,3319665.8765574726,43389.04342736554,41495.82345696841,0.956366404491806,"(3000000.0, 5000000.0]",2025-03-02,2025-04-16,45,1,0.0377637914372145,sold
403,Coyoacán,apartment,1,86,1,2,0,1,1,good,0.0491997289857985,1,1,3815871.6292093177,43676.16429863338,44370.60033964323,1.0158996572194774,"(3000000.0, 5000000.0]",2025-02-20,2025-03-10,18,0,0.0,sold
404,Iztapalapa,apartment,2,70,1,2,0,1,1,fair,0.099686868996786,0,1,1800105.3657838912,33207.00301318971,25715.790939769875,0.7744086670379634,"(0.0, 3000000.0]",2025-04-24,2025-06-06,43,0,0.0073174128513685,sold
405,Miguel Hidalgo,apartment,1,61,4,4,1,1,1,good,0.0555127056134327,0,0,4302572.818882939,66582.65915463965,70533.98063742524,1.0593446031287,"(3000000.0, 5000000.0]",2025-04-22,2025-05-23,31,0,0.0126640973930965,sold
406,Iztapalapa,apartment,3,81,3,3,1,1,0,good,0.0521253235574498,1,1,2559899.47109699,33435.270450121665,31603.697174036915,0.9452203241837966,"(0.0, 3000000.0]",2025-02-16,2025-03-08,20,0,0.0,sold
407,Cuauhtémoc,apartment,2,69,1,1,0,0,0,poor,0.1378450674098374,0,1,4179372.563070376,54811.71691712816,60570.616856092405,1.1050669503323776,"(3000000.0, 5000000.0]",2025-04-19,2025-05-20,31,1,0.0307700223696634,sold
408,Coyoacán,apartment,2,133,2,1,0,1,0,fair,0.0828845285941874,0,1,6707359.288206517,48871.68404341084,50431.27284365802,1.0319119103581915,"(5000000.0, 8000000.0]",2025-06-06,2025-06-21,15,0,0.0,sold
409,Miguel Hidalgo,apartment,4+,57,3,4,2,1,1,fair,0.0677109401066469,0,1,3310295.514222384,57118.1486742187,58075.35989863832,1.016758442747842,"(3000000.0, 5000000.0]",2025-02-06,2025-02-23,17,0,0.0,sold
411,Cuauhtémoc,apartment,2,95,3,4,1,0,0,renovated,0.0198211301747817,0,1,4346378.574267007,54035.11471008006,45751.353413336925,0.8466967019282032,"(3000000.0, 5000000.0]",2025-06-29,2025-07-13,14,0,0.0,sold
412,Coyoacán,apartment,1,56,3,2,2,1,1,good,0.0557636547703138,1,1,2567196.081270232,43728.37385135501,45842.787165539856,1.0483533488204324,"(0.0, 3000000.0]",2025-01-29,2025-02-14,16,0,0.0,sold
413,Benito Juárez,apartment,1,138,2,2,2,1,0,good,0.0338587714831466,1,0,5725117.562844166,49955.10233368125,41486.35915104468,0.8304729089319333,"(5000000.0, 8000000.0]",2025-02-16,2025-02-27,11,0,0.0,sold
414,Cuauhtémoc,apartment,PB,119,4,3,0,0,1,renovated,0.0110365746706833,1,0,4938103.261738933,49545.33324367426,41496.666065033045,0.837549439034829,"(3000000.0, 5000000.0]",2025-05-06,2025-05-23,17,0,0.0,sold
415,Cuauhtémoc,apartment,3,129,2,2,1,1,1,fair,0.0685106638570191,0,1,6604510.99900286,47952.7901359793,51197.75968219272,1.067670088372578,"(5000000.0, 8000000.0]",2025-03-15,2025-04-25,41,1,0.0291871365458896,sold
416,Coyoacán,apartment,PB,76,2,2,1,0,1,fair,0.074853870488507,1,1,4170163.093433829,51791.85088434531,54870.56701886617,1.0594440260765317,"(3000000.0, 5000000.0]",2025-06-05,2025-06-19,14,0,0.0,sold
417,Miguel Hidalgo,apartment,2,120,3,3,0,1,0,poor,0.2026807112781032,1,0,5959538.497377781,59882.88687726644,49662.82081148151,0.8293324420592552,"(5000000.0, 8000000.0]",2025-05-01,2025-06-04,34,0,0.0104921972553775,sold
418,Álvaro Obregón,apartment,1,105,3,3,0,0,0,renovated,0.0080555226869666,1,1,4714330.660436412,44589.99890603872,44898.38724225154,1.0069160875483012,"(3000000.0, 5000000.0]",2025-05-13,2025-05-25,12,0,0.0,sold
419,Miguel Hidalgo,apartment,3,113,2,2,0,1,1,poor,0.1584958722637557,0,1,6052308.460892321,58344.7307187312,53560.25186630372,0.9179963847036584,"(5000000.0, 8000000.0]",2025-04-13,2025-05-16,33,0,0.0150524726781999,sold
420,Iztapalapa,apartment,2,109,3,2,2,0,0,good,0.0253647849083916,1,1,3049769.4691083506,29397.69763281254,27979.53641383808,0.9517594460393536,"(3000000.0, 5000000.0]",2025-03-24,2025-04-10,17,0,0.0,sold
421,Álvaro Obregón,apartment,1,115,3,3,2,1,0,fair,0.0946319847853536,0,1,4636213.010564096,43417.08017663109,40314.89574403562,0.9285492156548748,"(3000000.0, 5000000.0]",2025-01-13,2025-01-30,17,0,0.0,sold
422,Miguel Hidalgo,apartment,PB,135,1,1,1,0,1,fair,0.0903929999945128,0,1,9006662.012419723,59331.51020799558,66716.01490681276,1.1244617686778862,"(8000000.0, 20000000.0]",2025-02-27,2025-03-10,11,0,0.0,sold
423,Álvaro Obregón,apartment,1,79,2,1,1,1,0,fair,0.1021642979573752,1,0,3788240.477438756,43976.55560200798,47952.4111068197,1.0904085245055022,"(3000000.0, 5000000.0]",2025-05-21,2025-06-27,37,0,0.0009770753176253,sold
424,Iztapalapa,apartment,PB,108,3,3,1,0,1,fair,0.074832307135838,1,1,3151194.4858944197,30000.717549670004,29177.726721244624,0.972567628522124,"(3000000.0, 5000000.0]",2025-01-08,2025-01-22,14,0,0.0,sold
425,Álvaro Obregón,apartment,1,102,3,2,2,1,1,poor,0.1341109648332649,0,0,4848731.085471723,40596.40717177705,47536.57926933062,1.1709553278492693,"(3000000.0, 5000000.0]",2025-02-11,2025-03-21,38,0,0.0361320450955503,sold
426,Álvaro Obregón,apartment,PB,66,3,4,1,0,1,fair,0.061700247023003,1,1,3431107.734037965,47028.95083166388,51986.480818757045,1.1054144287598129,"(3000000.0, 5000000.0]",2025-02-16,2025-02-26,10,0,0.0,sold
427,Álvaro Obregón,apartment,2,85,3,3,2,1,1,renovated,0.0036930249178739,0,0,3216654.014382205,43140.18888446361,37842.98840449654,0.8772096131949298,"(3000000.0, 5000000.0]",2025-06-14,2025-07-01,17,0,0.0,sold
428,Iztapalapa,apartment,3,137,3,3,1,0,0,poor,0.1598400466609424,0,1,4255595.272245905,26797.25843370993,31062.73921347376,1.1591760138566272,"(3000000.0, 5000000.0]",2025-04-27,2025-06-12,46,0,0.0049967924296253,sold
429,Benito Juárez,apartment,PB,126,2,2,2,0,1,renovated,0.0031707231699984,0,0,7427072.247586629,55031.88553266409,58945.01783798912,1.0711066369514524,"(5000000.0, 8000000.0]",2025-06-29,2025-07-12,13,0,0.0,sold
430,Iztapalapa,apartment,2,91,3,3,1,0,0,good,0.0355253232400899,1,0,3112121.90844572,32627.29898064744,34199.14185105186,1.0481756970240397,"(3000000.0, 5000000.0]",2025-03-13,2025-03-22,9,0,0.0,sold
431,Cuauhtémoc,apartment,2,66,3,3,1,1,1,fair,0.070536008382511,0,1,2980335.414504228,44842.07765116125,45156.59718945799,1.007013937684678,"(0.0, 3000000.0]",2025-02-17,2025-02-26,9,0,0.0,sold
432,Álvaro Obregón,apartment,1,107,2,3,2,1,0,renovated,0.0154482199925456,0,0,4307376.803297222,41937.87952498632,40255.85797474039,0.9598925465641678,"(3000000.0, 5000000.0]",2025-04-17,2025-05-04,17,0,0.0,sold
433,Benito Juárez,apartment,2,68,3,4,1,1,0,fair,0.0,1,0,3111251.5200025104,52968.70014577263,45753.69882356633,0.8637874574541147,"(3000000.0, 5000000.0]",2025-05-08,2025-05-17,9,0,0.0,sold
434,Cuauhtémoc,apartment,2,138,2,2,0,0,1,good,0.0469406714726903,1,1,6274371.082711844,48648.583730996834,45466.45712110032,0.9345895324005292,"(5000000.0, 8000000.0]",2025-02-25,2025-03-19,22,0,0.0,sold
435,Benito Juárez,apartment,1,70,2,3,2,1,0,renovated,0.0056387376868351,1,1,3592073.2437776523,53863.83057556178,51315.332053966464,0.9526862739919656,"(3000000.0, 5000000.0]",2025-04-03,2025-04-12,9,0,0.0,sold
436,Iztapalapa,apartment,PB,76,3,3,2,0,1,fair,0.0654889774757788,1,1,2526938.7326210565,31449.715614517885,33249.19385027706,1.0572176314029529,"(0.0, 3000000.0]",2025-06-17,2025-06-30,13,0,0.0,sold
437,Álvaro Obregón,apartment,4+,57,2,2,1,1,0,fair,0.0711315585154631,1,1,2366834.017829217,40498.87110134647,41523.40382156522,1.0252978093551028,"(0.0, 3000000.0]",2025-02-17,2025-02-27,10,0,0.0,sold
438,Álvaro Obregón,apartment,PB,111,2,2,1,0,1,good,0.0411958118621576,1,0,5686923.620223308,49188.69309465478,51233.54612813791,1.0415716073112204,"(5000000.0, 8000000.0]",2025-05-23,2025-06-07,15,0,0.0,sold
439,Álvaro Obregón,apartment,3,91,3,3,0,1,1,good,0.040545335357146,1,1,2883483.703328863,39804.54759551434,31686.634102514978,0.7960556272240062,"(0.0, 3000000.0]",2025-06-21,2025-06-30,9,0,0.0,sold
440,Álvaro Obregón,apartment,PB,103,2,2,1,0,1,good,0.0552741920328273,1,0,4457680.80012853,39382.20663165231,43278.4543701799,1.098934216027298,"(3000000.0, 5000000.0]",2025-05-13,2025-05-28,15,0,0.0,sold
441,Cuauhtémoc,apartment,1,56,2,3,1,1,0,good,0.052185667893387,0,0,2449468.3299649623,44919.40502958324,43740.50589223147,0.9737552370389732,"(0.0, 3000000.0]",2025-01-15,2025-02-01,17,0,0.0,sold
442,Cuauhtémoc,apartment,2,137,1,1,1,1,0,poor,0.1201355524497948,0,0,7161171.346296894,52485.23182964101,52271.32369559777,0.9959244128950872,"(5000000.0, 8000000.0]",2025-03-15,2025-04-25,41,0,0.0031807885318599,sold
443,Coyoacán,apartment,4+,107,4,3,0,0,0,renovated,0.0004080322137641,0,1,3846481.084116357,41506.14503908948,35948.42134688184,0.8660987743628441,"(3000000.0, 5000000.0]",2025-01-19,2025-02-13,25,1,0.0113384459705631,sold
444,Iztapalapa,apartment,3,76,4,4,2,1,1,good,0.0418650258377298,1,0,1970740.6241776324,33828.44539569646,25930.797686547798,0.7665382604264346,"(0.0, 3000000.0]",2025-02-17,2025-03-03,14,0,0.0,sold
445,Benito Juárez,apartment,PB,65,3,4,1,0,0,good,0.0589512200391571,1,0,3395273.389574782,48213.050737578335,52234.97522422741,1.083419829799617,"(3000000.0, 5000000.0]",2025-02-15,2025-03-03,16,0,0.0,sold
446,Cuauhtémoc,apartment,PB,82,2,2,1,0,0,fair,0.1142640861910171,1,0,3647081.160745103,45892.05749843213,44476.59952128174,0.9691567984896136,"(3000000.0, 5000000.0]",2025-02-19,2025-03-09,18,0,0.0,sold
